gear,speed,rpm,throttle,brake,x,y,z,dist
3,96,4702.0,49,0,-1133.347412109375,-1924.0869140625,143.4073944091797,70.8757542155637
3,96,4703.0,49,0,-1133.6656494140625,-1924.4039306640625,143.4043426513672,71.32495775627409
3,96,4705.0,49,0,-1133.984130859375,-1924.7210693359375,143.40126037597656,71.77442062307018
3,97,4707.0,49,0,-1134.302734375,-1925.038330078125,143.39817810058594,72.22405611891494
3,97,4709.0,49,0,-1134.621337890625,-1925.355712890625,143.3950653076172,72.67377796552582
3,97,4712.0,49,0,-1134.940185546875,-1925.67333984375,143.39187622070312,73.12384560435684
3,97,4713.0,49,0,-1135.2591552734375,-1925.9910888671875,143.38865661621094,73.57408608922235
3,97,4715.0,49,0,-1135.578369140625,-1926.3087158203125,143.38552856445312,74.02441281401677
3,97,4714.0,48,0,-1135.897705078125,-1926.6268310546875,143.38258361816406,74.47516930706941
3,97,4714.0,48,0,-1136.2171630859375,-1926.94482421875,143.37979125976562,74.92592519267872
3,97,4717.0,48,0,-1136.5367431640625,-1927.2633056640625,143.3770294189453,75.37711194459796
3,97,4719.0,48,0,-1136.8563232421875,-1927.5819091796875,143.3741455078125,75.82838563477544
3,97,4724.0,48,0,-1137.175537109375,-1927.9010009765625,143.37100219726562,76.27974685180556
3,97,4729.0,48,0,-1137.4947509765625,-1928.22021484375,143.3675537109375,76.73119660323704
3,97,4728.0,48,0,-1137.81396484375,-1928.53955078125,143.36431884765625,77.18273109618774
3,97,4728.0,48,0,-1138.1334228515625,-1928.8590087890625,143.36135864257812,77.63452264139987
3,97,4729.0,48,0,-1138.452880859375,-1929.1788330078125,143.3585205078125,78.08657242257837
3,97,4730.0,48,0,-1138.7724609375,-1929.498779296875,143.3556671142578,78.53879492984004
3,97,4730.0,48,0,-1139.092041015625,-1929.8193359375,143.35263061523438,78.99145065609288
3,97,4729.0,47,0,-1139.4114990234375,-1930.1402587890625,143.34942626953125,79.44428082651213
3,97,4731.0,47,0,-1139.731201171875,-1930.4613037109375,143.3463897705078,79.89736859494514
3,97,4733.0,47,0,-1140.051025390625,-1930.782470703125,143.34353637695312,80.35062780293168
3,97,4736.0,47,0,-1140.3707275390625,-1931.103759765625,143.34071350097656,80.80388721433586
