x,y,z
-1296.67041015625,-2112.32470703125,141.27574157714844
-1297.27001953125,-2112.928955078125,141.26405334472656
-1297.869873046875,-2113.53271484375,141.25244140625
-1298.4696044921875,-2114.13623046875,141.24049377441406
-1299.0689697265625,-2114.73974609375,141.228759765625
-1299.6683349609375,-2115.3427734375,141.21719360351562
-1300.2679443359375,-2115.9453125,141.20481872558594
-1300.8673095703125,-2116.548583984375,141.19239807128906
-1301.4666748046875,-2117.15185546875,141.1805877685547
-1302.06640625,-2117.7548828125,141.16871643066406
-1302.6661376953125,-2118.357177734375,141.15625
-1303.2655029296875,-2118.959228515625,141.14442443847656
-1303.86474609375,-2119.56103515625,141.13308715820312
-1304.4647216796875,-2120.162841796875,141.12103271484375
-1305.0645751953125,-2120.76416015625,141.1079559326172
-1305.6644287109375,-2121.364990234375,141.09439086914062
-1306.2637939453125,-2121.966064453125,141.08084106445312
-1306.8634033203125,-2122.567138671875,141.0670928955078
-1307.4632568359375,-2123.16796875,141.05271911621094
-1308.062255859375,-2123.76953125,141.0384521484375
-1308.6614990234375,-2124.37109375,141.02442932128906
-1309.260498046875,-2124.97216796875,141.01043701171875
-1309.859375,-2125.57275390625,140.99668884277344
-1310.4581298828125,-2126.17333984375,140.98309326171875
-1311.056884765625,-2126.774169921875,140.9696807861328
-1311.65576171875,-2127.375,140.9561767578125
-1312.25439453125,-2127.9755859375,140.94180297851562
-1312.8519287109375,-2128.576904296875,140.92755126953125
-1313.44873046875,-2129.1787109375,140.9138641357422
-1314.045166015625,-2129.781005859375,140.89993286132812
-1314.6409912109375,-2130.3837890625,140.88525390625
-1315.2359619140625,-2130.9873046875,140.8704833984375
-1315.829833984375,-2131.59130859375,140.85586547851562
-1316.4229736328125,-2132.196044921875,140.84107971191406
-1317.0152587890625,-2132.80126953125,140.82603454589844
-1317.6064453125,-2133.40771484375,140.8108673095703
-1318.19677734375,-2134.014892578125,140.79571533203125
-1318.785888671875,-2134.623046875,140.78070068359375
-1319.3739013671875,-2135.232421875,140.7659912109375
-1319.960693359375,-2135.84228515625,140.75149536132812
-1320.5467529296875,-2136.453125,140.73719787597656
-1321.1317138671875,-2137.064697265625,140.72323608398438
-1321.71533203125,-2137.67724609375,140.709228515625
-1322.2979736328125,-2138.2900390625,140.69503784179688
-1322.8797607421875,-2138.904052734375,140.68089294433594
-1323.4609375,-2139.5185546875,140.66693115234375
-1324.04150390625,-2140.13330078125,140.65292358398438
-1324.6217041015625,-2140.74853515625,140.63851928710938
-1325.200927734375,-2141.364013671875,140.62408447265625
-1325.7801513671875,-2141.97900390625,140.609375
-1326.35888671875,-2142.594482421875,140.59446716308594
-1326.9371337890625,-2143.210205078125,140.57945251464844
-1327.5147705078125,-2143.82666015625,140.5641632080078
-1328.093017578125,-2144.443115234375,140.54751586914062
-1328.6700439453125,-2145.059814453125,140.53184509277344
-1329.2467041015625,-2145.6767578125,140.5167999267578
