x,y,z
-1707.0587158203125,-2195.4921875,128.51829528808594
-1706.685791015625,-2195.685302734375,128.52227783203125
-1706.3111572265625,-2195.874267578125,128.52670288085938
-1705.93505859375,-2196.058837890625,128.5314483642578
-1705.5572509765625,-2196.239013671875,128.53611755371094
-1705.177978515625,-2196.414794921875,128.54043579101562
-1704.79736328125,-2196.5859375,128.54452514648438
-1704.415283203125,-2196.7529296875,128.5487823486328
-1704.03173828125,-2196.915771484375,128.55348205566406
-1703.6470947265625,-2197.07421875,128.55848693847656
-1703.26123046875,-2197.2275390625,128.56358337402344
-1702.874267578125,-2197.377197265625,128.56842041015625
-1702.486083984375,-2197.522216796875,128.57310485839844
-1702.0965576171875,-2197.6630859375,128.57801818847656
-1701.706298828125,-2197.799560546875,128.58319091796875
-1701.31494140625,-2197.931884765625,128.58828735351562
-1700.922607421875,-2198.059326171875,128.59335327148438
-1700.529296875,-2198.18310546875,128.59849548339844
-1700.135009765625,-2198.302490234375,128.6038360595703
-1699.73974609375,-2198.41748046875,128.6094207763672
-1699.34375,-2198.52783203125,128.6154022216797
-1698.947021484375,-2198.634033203125,128.62168884277344
-1698.549560546875,-2198.736328125,128.6279296875
-1698.1514892578125,-2198.83447265625,128.63418579101562
-1697.753173828125,-2198.928955078125,128.6407928466797
-1697.354248046875,-2199.01953125,128.64761352539062
-1696.9549560546875,-2199.10693359375,128.65484619140625
-1696.55517578125,-2199.190673828125,128.6625518798828
-1696.155029296875,-2199.271240234375,128.67031860351562
-1695.754638671875,-2199.348388671875,128.6775360107422
-1695.3538818359375,-2199.423095703125,128.6842803955078
-1694.952880859375,-2199.4951171875,128.69081115722656
-1694.5517578125,-2199.564697265625,128.69760131835938
-1694.150390625,-2199.6318359375,128.70465087890625
-1693.7490234375,-2199.69677734375,128.7117462158203
-1693.3475341796875,-2199.76025390625,128.7185821533203
-1692.9459228515625,-2199.822021484375,128.72488403320312
-1692.544189453125,-2199.882568359375,128.73081970214844
-1692.1427001953125,-2199.94189453125,128.736328125
-1691.7410888671875,-2200.0,128.74197387695312
-1691.3397216796875,-2200.057861328125,128.74777221679688
-1690.9383544921875,-2200.11474609375,128.75340270996094
-1690.536865234375,-2200.1708984375,128.75881958007812
-1690.1357421875,-2200.226318359375,128.76426696777344
-1689.7344970703125,-2200.28125,128.76979064941406
-1689.3331298828125,-2200.3349609375,128.7751922607422
-1688.9320068359375,-2200.38818359375,128.78077697753906
-1688.531005859375,-2200.440673828125,128.7863311767578
-1688.1300048828125,-2200.49267578125,128.79176330566406
-1687.728759765625,-2200.543701171875,128.7965545654297
-1687.3277587890625,-2200.59423828125,128.80172729492188
-1686.9266357421875,-2200.644287109375,128.8072052001953
-1686.525634765625,-2200.693603515625,128.81275939941406
-1686.124267578125,-2200.742431640625,128.8183135986328
-1685.7225341796875,-2200.790771484375,128.82371520996094
-1685.3203125,-2200.839111328125,128.82882690429688
-1684.9176025390625,-2200.886962890625,128.83372497558594
-1684.5142822265625,-2200.93505859375,128.83856201171875
-1684.110595703125,-2200.983642578125,128.84347534179688
-1683.7061767578125,-2201.031982421875,128.84857177734375
-1683.3009033203125,-2201.0810546875,128.85394287109375
-1682.8946533203125,-2201.13037109375,128.85910034179688
-1682.4871826171875,-2201.180419921875,128.86407470703125
-1682.0787353515625,-2201.23095703125,128.86886596679688
-1681.6688232421875,-2201.28271484375,128.87368774414062
-1681.2579345703125,-2201.33544921875,128.87863159179688
-1680.8458251953125,-2201.389404296875,128.8838348388672
-1680.4324951171875,-2201.444091796875,128.88914489746094
-1680.01806640625,-2201.49951171875,128.89437866210938
-1679.60205078125,-2201.55615234375,128.89971923828125
-1679.1849365234375,-2201.613037109375,128.9051055908203
-1678.7667236328125,-2201.671142578125,128.91053771972656
-1678.3468017578125,-2201.72998046875,128.9159698486328
-1677.925048828125,-2201.789306640625,128.92147827148438
-1677.5010986328125,-2201.84912109375,128.92715454101562
-1677.07470703125,-2201.909423828125,128.93284606933594
-1676.6453857421875,-2201.969970703125,128.93856811523438
-1676.2125244140625,-2202.03125,128.9440155029297
-1675.7752685546875,-2202.09326171875,128.9497528076172
-1675.333740234375,-2202.15576171875,128.95587158203125
-1674.887939453125,-2202.21826171875,128.96238708496094
-1674.43798828125,-2202.281494140625,128.96905517578125
-1673.9837646484375,-2202.34521484375,128.97569274902344
-1673.525146484375,-2202.4091796875,128.9822235107422
-1673.0625,-2202.473876953125,128.98910522460938
-1672.595703125,-2202.538818359375,128.9964599609375
-1672.12451171875,-2202.604248046875,129.00392150878906
-1671.6490478515625,-2202.669677734375,129.01133728027344
-1671.1690673828125,-2202.7353515625,129.01858520507812
-1670.6845703125,-2202.802490234375,129.02578735351562
-1670.1956787109375,-2202.8701171875,129.03292846679688
-1669.7025146484375,-2202.938720703125,129.04006958007812
-1669.204833984375,-2203.0087890625,129.04721069335938
-1668.7027587890625,-2203.080078125,129.05421447753906
-1668.1966552734375,-2203.152587890625,129.06124877929688
-1667.68701171875,-2203.2265625,129.06826782226562
-1667.175048828125,-2203.3017578125,129.07528686523438
-1666.6619873046875,-2203.3779296875,129.08253479003906
-1666.149169921875,-2203.454345703125,129.0897674560547
-1665.6370849609375,-2203.5322265625,129.09695434570312
-1665.1258544921875,-2203.6103515625,129.10394287109375
-1664.615478515625,-2203.689208984375,129.11062622070312
-1664.10546875,-2203.7685546875,129.11705017089844
-1663.5963134765625,-2203.8486328125,129.123046875
-1663.0877685546875,-2203.9287109375,129.12872314453125
-1662.580078125,-2204.009521484375,129.13426208496094
-1662.0732421875,-2204.09033203125,129.1396484375
-1661.567138671875,-2204.17138671875,129.14480590820312
-1661.0616455078125,-2204.252197265625,129.14956665039062
-1660.5570068359375,-2204.333251953125,129.1540069580078
-1660.0531005859375,-2204.413818359375,129.15829467773438
-1659.5499267578125,-2204.49462890625,129.16238403320312
-1659.04736328125,-2204.574462890625,129.1658477783203
-1658.5457763671875,-2204.654296875,129.16868591308594
-1658.044921875,-2204.733642578125,129.1712188720703
-1657.5447998046875,-2204.81298828125,129.1735382080078
-1657.04541015625,-2204.891845703125,129.1757354736328
-1656.5467529296875,-2204.970703125,129.17764282226562
-1656.0487060546875,-2205.04833984375,129.1792449951172
-1655.551513671875,-2205.12646484375,129.18087768554688
-1655.0550537109375,-2205.204345703125,129.18238830566406
-1654.559326171875,-2205.28271484375,129.18389892578125
-1654.064697265625,-2205.361083984375,129.1854705810547
-1653.57080078125,-2205.43994140625,129.18710327148438
-1653.078125,-2205.51953125,129.18885803222656
-1652.58642578125,-2205.599853515625,129.19065856933594
-1652.095703125,-2205.681640625,129.19268798828125
-1651.606201171875,-2205.7646484375,129.19479370117188
-1651.11767578125,-2205.84912109375,129.1968994140625
-1650.6302490234375,-2205.93505859375,129.19911193847656
-1650.1441650390625,-2206.022705078125,129.2014923095703
-1649.6590576171875,-2206.11279296875,129.20413208007812
-1649.175537109375,-2206.205322265625,129.2071990966797
-1648.6932373046875,-2206.299560546875,129.20973205566406
-1648.21240234375,-2206.3974609375,129.2129364013672
-1647.7330322265625,-2206.496826171875,129.21591186523438
-1647.2550048828125,-2206.59814453125,129.21823120117188
-1646.778564453125,-2206.70263671875,129.2198486328125
-1646.3040771484375,-2206.810546875,129.22140502929688
-1645.8316650390625,-2206.924072265625,129.22349548339844
-1645.3612060546875,-2207.042724609375,129.2274932861328
-1644.8924560546875,-2207.164306640625,129.23252868652344
-1644.4251708984375,-2207.288330078125,129.23719787597656
-1643.9599609375,-2207.41748046875,129.24127197265625
-1643.4974365234375,-2207.552490234375,129.24559020996094
-1643.038818359375,-2207.6953125,129.2520751953125
-1642.58349609375,-2207.843994140625,129.2604217529297
-1642.1307373046875,-2207.997314453125,129.2694091796875
-1641.681640625,-2208.156494140625,129.2790985107422
-1641.23583984375,-2208.321533203125,129.28848266601562
-1640.7940673828125,-2208.493408203125,129.2985382080078
-1640.3565673828125,-2208.672119140625,129.30929565429688
-1639.9232177734375,-2208.858154296875,129.32041931152344
-1639.4947509765625,-2209.051025390625,129.332275390625
-1639.0716552734375,-2209.252685546875,129.34483337402344
-1638.6539306640625,-2209.462158203125,129.3574981689453
-1638.2418212890625,-2209.678466796875,129.36978149414062
-1637.8360595703125,-2209.90234375,129.38235473632812
-1637.4378662109375,-2210.133544921875,129.3945770263672
-1637.04833984375,-2210.370361328125,129.40664672851562
-1636.6695556640625,-2210.61279296875,129.41937255859375
-1636.30224609375,-2210.859375,129.4324951171875
-1635.946044921875,-2211.107666015625,129.44549560546875
-1635.6019287109375,-2211.357421875,129.45860290527344
-1635.2698974609375,-2211.60791015625,129.4714813232422
-1634.9498291015625,-2211.859130859375,129.48391723632812
-1634.6416015625,-2212.110595703125,129.4956817626953
-1634.34521484375,-2212.362060546875,129.50686645507812
-1634.0611572265625,-2212.613525390625,129.5178985595703
-1633.7880859375,-2212.866943359375,129.52859497070312
-1633.5252685546875,-2213.12353515625,129.5389404296875
-1633.2706298828125,-2213.384033203125,129.54904174804688
-1633.0245361328125,-2213.64892578125,129.55909729003906
-1632.787109375,-2213.91845703125,129.5690460205078
-1632.5574951171875,-2214.193115234375,129.5785369873047
-1632.3360595703125,-2214.47314453125,129.5879364013672
-1632.1226806640625,-2214.7578125,129.59690856933594
-1631.917236328125,-2215.04736328125,129.60546875
-1631.7205810546875,-2215.34130859375,129.6146697998047
-1631.53173828125,-2215.63916015625,129.6240997314453
-1631.35009765625,-2215.93994140625,129.63316345214844
-1631.176513671875,-2216.243896484375,129.64212036132812
-1631.009765625,-2216.55078125,129.6500244140625
-1630.8505859375,-2216.860107421875,129.65724182128906
-1630.6998291015625,-2217.1728515625,129.6644287109375
-1630.5565185546875,-2217.487548828125,129.67213439941406
-1630.420166015625,-2217.8046875,129.6806640625
-1630.2901611328125,-2218.123046875,129.68946838378906
-1630.1656494140625,-2218.443115234375,129.6977081298828
-1630.0469970703125,-2218.764892578125,129.70567321777344
-1629.933837890625,-2219.087890625,129.71328735351562
-1629.825439453125,-2219.412353515625,129.72018432617188
-1629.722412109375,-2219.73779296875,129.72654724121094
-1629.624755859375,-2220.064453125,129.733154296875
-1629.5308837890625,-2220.391357421875,129.73971557617188
-1629.4410400390625,-2220.71923828125,129.74588012695312
-1629.35595703125,-2221.047607421875,129.75198364257812
-1629.2750244140625,-2221.37646484375,129.758544921875
-1629.197265625,-2221.705810546875,129.76564025878906
-1629.12255859375,-2222.03515625,129.77288818359375
-1629.051025390625,-2222.365234375,129.78016662597656
-1628.982666015625,-2222.695556640625,129.78759765625
-1628.916748046875,-2223.025634765625,129.79502868652344
-1628.8533935546875,-2223.35595703125,129.80140686035156
-1628.7939453125,-2223.686767578125,129.80758666992188
-1628.73828125,-2224.017822265625,129.81399536132812
-1628.6854248046875,-2224.348876953125,129.8201141357422
-1628.6361083984375,-2224.680419921875,129.82586669921875
-1628.5904541015625,-2225.01171875,129.83139038085938
-1628.548583984375,-2225.343017578125,129.8368682861328
-1628.5101318359375,-2225.675048828125,129.8421630859375
-1628.474853515625,-2226.007080078125,129.84713745117188
-1628.4429931640625,-2226.33984375,129.85223388671875
-1628.414306640625,-2226.672607421875,129.8574676513672
-1628.388671875,-2227.005615234375,129.8625030517578
-1628.366455078125,-2227.33935546875,129.86749267578125
-1628.3477783203125,-2227.67333984375,129.87254333496094
-1628.3323974609375,-2228.0078125,129.87734985351562
-1628.3204345703125,-2228.3427734375,129.8815155029297
-1628.3118896484375,-2228.677734375,129.88534545898438
-1628.3065185546875,-2229.01318359375,129.8890838623047
-1628.304443359375,-2229.34912109375,129.8928680419922
-1628.3050537109375,-2229.685791015625,129.89659118652344
-1628.30810546875,-2230.0224609375,129.89971923828125
-1628.314453125,-2230.360107421875,129.902587890625
-1628.323974609375,-2230.698486328125,129.90582275390625
-1628.335693359375,-2231.03759765625,129.90870666503906
-1628.3494873046875,-2231.37744140625,129.9111785888672
-1628.365478515625,-2231.71826171875,129.91383361816406
-1628.3837890625,-2232.059326171875,129.91665649414062
-1628.404052734375,-2232.401123046875,129.9196014404297
-1628.4259033203125,-2232.7431640625,129.92160034179688
-1628.4500732421875,-2233.086181640625,129.92330932617188
-1628.4761962890625,-2233.428955078125,129.9254150390625
-1628.5032958984375,-2233.7724609375,129.9275360107422
-1628.5316162109375,-2234.115966796875,129.9297637939453
-1628.560791015625,-2234.4599609375,129.93228149414062
-1628.591064453125,-2234.80419921875,129.9351043701172
-1628.62158203125,-2235.14892578125,129.93826293945312
-1628.652587890625,-2235.494384765625,129.9417266845703
-1628.6837158203125,-2235.84033203125,129.94541931152344
-1628.715087890625,-2236.186767578125,129.94924926757812
-1628.7464599609375,-2236.53369140625,129.95315551757812
-1628.77783203125,-2236.88134765625,129.95712280273438
-1628.8092041015625,-2237.229736328125,129.9610595703125
-1628.84033203125,-2237.57861328125,129.9648895263672
-1628.871337890625,-2237.927978515625,129.96873474121094
-1628.90283203125,-2238.27783203125,129.97254943847656
-1628.9342041015625,-2238.628662109375,129.976318359375
-1628.9659423828125,-2238.980224609375,129.9801483154297
-1628.9981689453125,-2239.332275390625,129.98411560058594
-1629.0306396484375,-2239.68505859375,129.98825073242188
-1629.0638427734375,-2240.03857421875,129.9923095703125
-1629.09765625,-2240.392578125,129.99612426757812
-1629.1324462890625,-2240.74755859375,129.99978637695312
-1629.1678466796875,-2241.103515625,130.0033721923828
-1629.2042236328125,-2241.459716796875,130.0068817138672
-1629.2415771484375,-2241.81689453125,130.01034545898438
-1629.27978515625,-2242.1748046875,130.013671875
-1629.318603515625,-2242.533447265625,130.016845703125
-1629.3583984375,-2242.892822265625,130.0197296142578
-1629.399169921875,-2243.253173828125,130.02244567871094
-1629.4407958984375,-2243.614013671875,130.02511596679688
-1629.4835205078125,-2243.97607421875,130.02792358398438
-1629.5269775390625,-2244.339111328125,130.03089904785156
-1629.5714111328125,-2244.703125,130.03408813476562
-1629.616455078125,-2245.068359375,130.0374298095703
-1629.6619873046875,-2245.434814453125,130.04083251953125
-1629.708251953125,-2245.8017578125,130.04425048828125
-1629.7547607421875,-2246.169677734375,130.04769897460938
-1629.8018798828125,-2246.53857421875,130.05125427246094
-1629.84912109375,-2246.908203125,130.05499267578125
-1629.8966064453125,-2247.278564453125,130.0589599609375
-1629.944580078125,-2247.649658203125,130.063232421875
-1629.992919921875,-2248.021484375,130.06773376464844
-1630.0413818359375,-2248.394287109375,130.07229614257812
-1630.09033203125,-2248.767822265625,130.07688903808594
-1630.1395263671875,-2249.142578125,130.08140563964844
-1630.189208984375,-2249.51806640625,130.0859375
-1630.23876953125,-2249.89453125,130.0903778076172
-1630.2886962890625,-2250.27197265625,130.09474182128906
-1630.3385009765625,-2250.650634765625,130.09902954101562
-1630.388427734375,-2251.030029296875,130.10313415527344
-1630.4384765625,-2251.41064453125,130.10696411132812
-1630.48876953125,-2251.792236328125,130.1104736328125
-1630.539306640625,-2252.1748046875,130.11378479003906
-1630.5897216796875,-2252.55810546875,130.116943359375
-1630.6405029296875,-2252.942626953125,130.12002563476562
-1630.69140625,-2253.328125,130.12330627441406
-1630.742431640625,-2253.714599609375,130.1267852783203
-1630.7933349609375,-2254.102294921875,130.13055419921875
-1630.8446044921875,-2254.4912109375,130.1344451904297
-1630.895751953125,-2254.88134765625,130.1385955810547
-1630.947021484375,-2255.272705078125,130.14300537109375
-1630.998291015625,-2255.6650390625,130.14756774902344
-1631.0496826171875,-2256.058349609375,130.1522979736328
-1631.10107421875,-2256.452392578125,130.1571807861328
-1631.15234375,-2256.84765625,130.1621856689453
-1631.203857421875,-2257.243896484375,130.1672821044922
-1631.2552490234375,-2257.640869140625,130.17271423339844
-1631.306396484375,-2258.039306640625,130.17820739746094
-1631.3577880859375,-2258.438232421875,130.18344116210938
-1631.4090576171875,-2258.83837890625,130.18832397460938
-1631.46044921875,-2259.239990234375,130.19285583496094
-1631.51220703125,-2259.642578125,130.19699096679688
-1631.5638427734375,-2260.046630859375,130.20086669921875
-1631.61572265625,-2260.451904296875,130.20445251464844
-1631.6676025390625,-2260.858154296875,130.20762634277344
-1631.7197265625,-2261.265625,130.21035766601562
-1631.77197265625,-2261.674560546875,130.2129364013672
-1631.8243408203125,-2262.08447265625,130.21563720703125
-1631.8770751953125,-2262.49560546875,130.21856689453125
-1631.9298095703125,-2262.908203125,130.22171020507812
-1631.9830322265625,-2263.32177734375,130.22499084472656
-1632.0360107421875,-2263.736328125,130.2283477783203
-1632.0894775390625,-2264.15185546875,130.23182678222656
-1632.14306640625,-2264.568603515625,130.23545837402344
-1632.1966552734375,-2264.986083984375,130.23927307128906
-1632.2506103515625,-2265.404296875,130.2432403564453
-1632.3046875,-2265.823486328125,130.2476348876953
-1632.3592529296875,-2266.24365234375,130.2524871826172
-1632.413818359375,-2266.664794921875,130.25758361816406
-1632.468505859375,-2267.08740234375,130.26283264160156
-1632.5233154296875,-2267.510986328125,130.26788330078125
-1632.5782470703125,-2267.935546875,130.272705078125
-1632.633544921875,-2268.362060546875,130.27767944335938
-1632.689208984375,-2268.7900390625,130.28277587890625
-1632.7459716796875,-2269.219970703125,130.28857421875
-1632.8038330078125,-2269.65234375,130.2955322265625
-1632.861083984375,-2270.087646484375,130.30201721191406
-1632.91845703125,-2270.52587890625,130.3076171875
-1632.9766845703125,-2270.967041015625,130.31298828125
-1633.0360107421875,-2271.411865234375,130.3181915283203
-1633.09619140625,-2271.860107421875,130.32313537597656
-1633.15771484375,-2272.310791015625,130.3286895751953
-1633.22021484375,-2272.765380859375,130.3339080810547
-1633.2838134765625,-2273.224365234375,130.33840942382812
-1633.348876953125,-2273.688232421875,130.34231567382812
-1633.4151611328125,-2274.156005859375,130.34559631347656
-1633.4830322265625,-2274.62939453125,130.3487091064453
-1633.55224609375,-2275.10791015625,130.35147094726562
-1633.623046875,-2275.592041015625,130.35475158691406
-1633.6944580078125,-2276.081787109375,130.35899353027344
-1633.7652587890625,-2276.576416015625,130.36228942871094
-1633.835205078125,-2277.07373046875,130.3648681640625
-1633.9066162109375,-2277.575439453125,130.36795043945312
-1633.978515625,-2278.0830078125,130.3724365234375
-1634.0494384765625,-2278.595458984375,130.37718200683594
-1634.1204833984375,-2279.11279296875,130.38314819335938
-1634.1903076171875,-2279.635986328125,130.3879852294922
-1634.259521484375,-2280.163818359375,130.3917236328125
-1634.328125,-2280.6953125,130.395751953125
-1634.3973388671875,-2281.232421875,130.4006805419922
-1634.4654541015625,-2281.77294921875,130.40496826171875
-1634.533447265625,-2282.318115234375,130.40953063964844
-1634.6029052734375,-2282.869140625,130.4146270751953
-1634.67138671875,-2283.424560546875,130.41830444335938
-1634.7425537109375,-2283.986083984375,130.42283630371094
-1634.8138427734375,-2284.552490234375,130.42662048339844
-1634.8868408203125,-2285.12353515625,130.43238830566406
-1634.959716796875,-2285.698486328125,130.43795776367188
-1635.0338134765625,-2286.277587890625,130.4435577392578
-1635.109619140625,-2286.859130859375,130.45147705078125
-1635.1854248046875,-2287.444580078125,130.45921325683594
-1635.2628173828125,-2288.03369140625,130.4668426513672
-1635.3404541015625,-2288.625,130.4746551513672
-1635.4188232421875,-2289.22021484375,130.48187255859375
-1635.498046875,-2289.817626953125,130.4891815185547
-1635.578125,-2290.418701171875,130.49618530273438
-1635.65869140625,-2291.022216796875,130.50352478027344
-1635.7408447265625,-2291.628662109375,130.5117645263672
-1635.8223876953125,-2292.237548828125,130.51976013183594
-1635.9051513671875,-2292.849853515625,130.52760314941406
-1635.9874267578125,-2293.463623046875,130.53570556640625
-1636.0699462890625,-2294.07958984375,130.5434112548828
-1636.154052734375,-2294.698974609375,130.55105590820312
-1636.2384033203125,-2295.3212890625,130.5569305419922
-1636.32470703125,-2295.946533203125,130.56349182128906
-1636.410888671875,-2296.57421875,130.5690155029297
-1636.49755859375,-2297.204345703125,130.57330322265625
-1636.587158203125,-2297.838134765625,130.5780792236328
-1636.6773681640625,-2298.47412109375,130.58262634277344
-1636.767578125,-2299.112548828125,130.58692932128906
-1636.8594970703125,-2299.75390625,130.5906982421875
-1636.9534912109375,-2300.39794921875,130.59561157226562
-1637.048583984375,-2301.0458984375,130.60121154785156
-1637.14404296875,-2301.6962890625,130.6063232421875
-1637.241455078125,-2302.349853515625,130.61293029785156
-1637.3394775390625,-2303.005859375,130.6203155517578
-1637.4378662109375,-2303.664794921875,130.62693786621094
-1637.538330078125,-2304.326171875,130.63450622558594
-1637.6383056640625,-2304.98974609375,130.64097595214844
-1637.740234375,-2305.6572265625,130.6472930908203
-1637.8427734375,-2306.32763671875,130.65283203125
-1637.9461669921875,-2307.000732421875,130.65721130371094
-1638.05126953125,-2307.677490234375,130.6610565185547
-1638.1583251953125,-2308.357177734375,130.6656036376953
-1638.2646484375,-2309.038818359375,130.66827392578125
-1638.372802734375,-2309.72509765625,130.66978454589844
-1638.4827880859375,-2310.4140625,130.67160034179688
-1638.5931396484375,-2311.10546875,130.67385864257812
-1638.7042236328125,-2311.800048828125,130.67523193359375
-1638.81689453125,-2312.497802734375,130.6767120361328
-1638.930419921875,-2313.198974609375,130.67848205566406
-1639.0457763671875,-2313.9033203125,130.68055725097656
-1639.1627197265625,-2314.611083984375,130.68382263183594
-1639.280029296875,-2315.3212890625,130.68760681152344
-1639.3978271484375,-2316.03466796875,130.6911163330078
-1639.5172119140625,-2316.750732421875,130.6958465576172
-1639.63720703125,-2317.46923828125,130.70103454589844
-1639.75732421875,-2318.190673828125,130.70562744140625
-1639.87744140625,-2318.9140625,130.70892333984375
-1639.99853515625,-2319.640625,130.71116638183594
-1640.1207275390625,-2320.36962890625,130.7133331298828
-1640.2431640625,-2321.101318359375,130.71481323242188
-1640.3662109375,-2321.83642578125,130.7149200439453
-1640.4891357421875,-2322.57373046875,130.71405029296875
-1640.6129150390625,-2323.314453125,130.71234130859375
-1640.7379150390625,-2324.05908203125,130.71075439453125
-1640.8631591796875,-2324.80615234375,130.7095184326172
-1640.98828125,-2325.55615234375,130.70782470703125
-1641.1134033203125,-2326.308349609375,130.70733642578125
-1641.2393798828125,-2327.0634765625,130.70838928222656
-1641.3648681640625,-2327.821533203125,130.7085723876953
-1641.4910888671875,-2328.582275390625,130.70843505859375
-1641.6173095703125,-2329.34619140625,130.7073974609375
-1641.7432861328125,-2330.11279296875,130.7061309814453
-1641.869140625,-2330.882568359375,130.7039337158203
-1641.9957275390625,-2331.6552734375,130.70101928710938
-1642.1229248046875,-2332.430908203125,130.69808959960938
-1642.2510986328125,-2333.21044921875,130.69497680664062
-1642.3800048828125,-2333.992431640625,130.6920928955078
-1642.5091552734375,-2334.777099609375,130.68894958496094
-1642.6392822265625,-2335.564697265625,130.685791015625
-1642.771240234375,-2336.354736328125,130.68408203125
-1642.902587890625,-2337.147216796875,130.68162536621094
-1643.03564453125,-2337.943115234375,130.67880249023438
-1643.169921875,-2338.7412109375,130.67608642578125
-1643.3048095703125,-2339.541748046875,130.67288208007812
-1643.44140625,-2340.345458984375,130.66940307617188
-1643.5782470703125,-2341.15185546875,130.6648406982422
-1643.7159423828125,-2341.960205078125,130.6591796875
-1643.85546875,-2342.771240234375,130.65367126464844
-1643.9954833984375,-2343.5849609375,130.64797973632812
-1644.1356201171875,-2344.4013671875,130.64144897460938
-1644.2760009765625,-2345.220703125,130.6342010498047
-1644.417236328125,-2346.042724609375,130.62791442871094
-1644.558837890625,-2346.8681640625,130.62208557128906
-1644.7005615234375,-2347.6962890625,130.61582946777344
-1644.8424072265625,-2348.527099609375,130.61065673828125
-1644.9844970703125,-2349.360595703125,130.60621643066406
-1645.1268310546875,-2350.197265625,130.60153198242188
-1645.2689208984375,-2351.03662109375,130.59669494628906
-1645.4110107421875,-2351.879150390625,130.5921173095703
-1645.552734375,-2352.724365234375,130.58734130859375
-1645.6943359375,-2353.572265625,130.5824432373047
-1645.834716796875,-2354.422119140625,130.57716369628906
-1645.9757080078125,-2355.274658203125,130.57232666015625
-1646.11572265625,-2356.129638671875,130.56814575195312
-1646.2550048828125,-2356.986328125,130.5637664794922
-1646.394287109375,-2357.843994140625,130.56024169921875
-1646.531982421875,-2358.703125,130.5564727783203
-1646.6678466796875,-2359.56396484375,130.5514373779297
-1646.8026123046875,-2360.426025390625,130.5452117919922
-1646.936279296875,-2361.290283203125,130.53807067871094
-1647.0692138671875,-2362.156982421875,130.52978515625
-1647.2021484375,-2363.026611328125,130.52078247070312
-1647.334716796875,-2363.89892578125,130.5120391845703
-1647.4671630859375,-2364.773681640625,130.50387573242188
-1647.5992431640625,-2365.650634765625,130.49630737304688
-1647.72998046875,-2366.529541015625,130.48883056640625
-1647.85986328125,-2367.41162109375,130.48162841796875
-1647.9888916015625,-2368.295654296875,130.4745330810547
-1648.11669921875,-2369.182861328125,130.46707153320312
-1648.243896484375,-2370.072998046875,130.4601287841797
-1648.3709716796875,-2370.96484375,130.4532928466797
-1648.497314453125,-2371.858642578125,130.44619750976562
-1648.6231689453125,-2372.754638671875,130.43960571289062
-1648.748291015625,-2373.65380859375,130.4334259033203
-1648.873046875,-2374.555419921875,130.42694091796875
-1648.9971923828125,-2375.459228515625,130.4203643798828
-1649.12060546875,-2376.36572265625,130.41456604003906
-1649.2435302734375,-2377.274169921875,130.40902709960938
-1649.36572265625,-2378.1845703125,130.40350341796875
-1649.4874267578125,-2379.09765625,130.3978729248047
-1649.6090087890625,-2380.0126953125,130.392333984375
-1649.7301025390625,-2380.930419921875,130.3870086669922
-1649.8504638671875,-2381.850341796875,130.38124084472656
-1649.970703125,-2382.772216796875,130.37548828125
-1650.0904541015625,-2383.696533203125,130.3698272705078
-1650.2095947265625,-2384.622802734375,130.3636474609375
-1650.328857421875,-2385.551513671875,130.35671997070312
-1650.4483642578125,-2386.482421875,130.34939575195312
-1650.56787109375,-2387.416015625,130.34219360351562
-1650.687744140625,-2388.3515625,130.33480834960938
-1650.808349609375,-2389.2890625,130.3273162841797
-1650.929443359375,-2390.228515625,130.32020568847656
-1651.0516357421875,-2391.17041015625,130.31353759765625
-1651.1741943359375,-2392.1142578125,130.30670166015625
-1651.2977294921875,-2393.06005859375,130.30003356933594
-1651.422607421875,-2394.007568359375,130.29380798339844
-1651.54833984375,-2394.956298828125,130.28712463378906
-1651.6751708984375,-2395.90673828125,130.28005981445312
-1651.804443359375,-2396.8583984375,130.273193359375
-1651.935791015625,-2397.812255859375,130.26617431640625
-1652.069091796875,-2398.76708984375,130.25823974609375
-1652.205322265625,-2399.72412109375,130.2506866455078
-1652.3448486328125,-2400.682373046875,130.2434539794922
-1652.4874267578125,-2401.642333984375,130.2364501953125
-1652.6322021484375,-2402.603759765625,130.2291717529297
-1652.779052734375,-2403.56591796875,130.22119140625
-1652.9283447265625,-2404.529052734375,130.2119903564453
-1653.0810546875,-2405.49365234375,130.20135498046875
-1653.23828125,-2406.46044921875,130.18946838378906
-1653.400390625,-2407.4287109375,130.17662048339844
-1653.5679931640625,-2408.3984375,130.16395568847656
-1653.7418212890625,-2409.368408203125,130.15261840820312
-1653.921142578125,-2410.33935546875,130.14212036132812
-1654.1043701171875,-2411.310791015625,130.1318359375
-1654.290771484375,-2412.283203125,130.1212921142578
-1654.4803466796875,-2413.255859375,130.10983276367188
-1654.6734619140625,-2414.230224609375,130.0977020263672
-1654.869384765625,-2415.206298828125,130.08462524414062
-1655.0682373046875,-2416.18408203125,130.07080078125
-1655.2701416015625,-2417.1630859375,130.0574493408203
-1655.474365234375,-2418.144287109375,130.04495239257812
-1655.68017578125,-2419.12646484375,130.033203125
-1655.886962890625,-2420.110107421875,130.02178955078125
-1656.0933837890625,-2421.094970703125,130.0106201171875
-1656.299560546875,-2422.08203125,129.9990997314453
-1656.5047607421875,-2423.0712890625,129.98622131347656
-1656.70849609375,-2424.062255859375,129.97215270996094
-1656.9122314453125,-2425.055419921875,129.95790100097656
-1657.1158447265625,-2426.05126953125,129.94361877441406
